dot,PTC,quantity,sale_price,reason,source_file
2024-03-21,SKU03603,2,,Missing product or sale price,sales_transactions.csv
2024-03-22,SKU03968,1,,Missing product or sale price,sales_transactions.csv
2024-03-22,SKU04514,3,,Missing product or sale price,sales_transactions.csv
2024-03-22,SKU01641,1,,Missing product or sale price,sales_transactions.csv
2024-03-22,SKU04183,1,,Missing product or sale price,sales_transactions.csv
2024-03-22,SKU02451,1,,Missing product or sale price,sales_transactions.csv
2024-03-23,SKU01858,1,,Missing product or sale price,sales_transactions.csv
2024-03-23,SKU02877,1,,Missing product or sale price,sales_transactions.csv
2024-03-24,SKU04443,1,,Missing product or sale price,sales_transactions.csv
2024-03-24,SKU04943,1,,Missing product or sale price,sales_transactions.csv
2024-03-24,SKU02177,1,,Missing product or sale price,sales_transactions.csv
2024-03-24,SKU04106,1,,Missing product or sale price,sales_transactions.csv
2024-03-24,SKU00678,1,,Missing product or sale price,sales_transactions.csv
2024-03-25,SKU02718,1,,Missing product or sale price,sales_transactions.csv
2024-03-25,SKU04806,1,,Missing product or sale price,sales_transactions.csv
2024-03-25,SKU00403,1,,Missing product or sale price,sales_transactions.csv
2024-03-25,SKU01588,1,,Missing product or sale price,sales_transactions.csv
2024-03-26,SKU03174,1,,Missing product or sale price,sales_transactions.csv
2024-03-26,SKU02118,1,,Missing product or sale price,sales_transactions.csv
2024-03-26,SKU02968,1,,Missing product or sale price,sales_transactions.csv
2024-03-27,SKU01512,1,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU00466,2,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU02347,1,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU04125,2,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU00100,1,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU04048,1,,Missing product or sale price,sales_transactions.csv
2024-03-28,SKU01541,1,,Missing product or sale price,sales_transactions.csv
2024-03-29,SKU00724,2,,Missing product or sale price,sales_transactions.csv
2024-03-29,SKU01937,1,,Missing product or sale price,sales_transactions.csv
2024-03-30,SKU00849,3,,Missing product or sale price,sales_transactions.csv
2024-03-30,SKU01838,1,,Missing product or sale price,sales_transactions.csv
2024-03-30,SKU01951,1,,Missing product or sale price,sales_transactions.csv
2024-03-30,SKU03411,1,,Missing product or sale price,sales_transactions.csv
2024-03-30,SKU01360,1,,Missing product or sale price,sales_transactions.csv
2024-03-31,SKU00090,2,,Missing product or sale price,sales_transactions.csv
2024-03-31,SKU02194,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU03057,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU04051,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU04254,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU04758,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU03703,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU04225,1,,Missing product or sale price,sales_transactions.csv
2024-04-01,SKU04843,1,,Missing product or sale price,sales_transactions.csv
2024-04-02,SKU00261,1,,Missing product or sale price,sales_transactions.csv
2024-04-02,SKU02848,1,,Missing product or sale price,sales_transactions.csv
2024-04-03,SKU00799,1,,Missing product or sale price,sales_transactions.csv
2024-04-03,SKU03181,1,,Missing product or sale price,sales_transactions.csv
2024-04-03,SKU00477,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU01618,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU00970,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU03777,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU02649,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU03089,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU04728,1,,Missing product or sale price,sales_transactions.csv
2024-04-04,SKU00447,2,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU01465,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU02303,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU03719,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU02883,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU02239,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU00893,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU03010,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU04534,1,,Missing product or sale price,sales_transactions.csv
2024-04-05,SKU00775,1,,Missing product or sale price,sales_transactions.csv
2024-04-06,SKU03160,1,,Missing product or sale price,sales_transactions.csv
2024-04-06,SKU02504,1,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU02498,1,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU03192,1,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU03840,1,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU04961,1,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU01395,2,,Missing product or sale price,sales_transactions.csv
2024-04-07,SKU00780,1,,Missing product or sale price,sales_transactions.csv
2024-04-08,SKU01849,1,,Missing product or sale price,sales_transactions.csv
2024-04-08,SKU01147,1,,Missing product or sale price,sales_transactions.csv
2024-04-09,SKU00766,2,,Missing product or sale price,sales_transactions.csv
2024-04-09,SKU02892,2,,Missing product or sale price,sales_transactions.csv
2024-04-09,SKU04300,1,,Missing product or sale price,sales_transactions.csv
2024-04-09,SKU01115,1,,Missing product or sale price,sales_transactions.csv
2024-04-09,SKU02510,1,,Missing product or sale price,sales_transactions.csv
2024-04-10,SKU03976,1,,Missing product or sale price,sales_transactions.csv
2024-04-10,SKU03760,3,,Missing product or sale price,sales_transactions.csv
2024-04-11,SKU03791,1,,Missing product or sale price,sales_transactions.csv
2024-04-11,SKU00792,3,,Missing product or sale price,sales_transactions.csv
2024-04-12,SKU01582,1,,Missing product or sale price,sales_transactions.csv
2024-04-12,SKU03589,1,,Missing product or sale price,sales_transactions.csv
2024-04-12,SKU01516,1,,Missing product or sale price,sales_transactions.csv
2024-04-13,SKU00323,1,,Missing product or sale price,sales_transactions.csv
2024-04-13,SKU04141,1,,Missing product or sale price,sales_transactions.csv
2024-04-13,SKU00911,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU00247,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU01973,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU01978,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU00785,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU01481,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU03415,1,,Missing product or sale price,sales_transactions.csv
2024-04-14,SKU01679,1,,Missing product or sale price,sales_transactions.csv
2024-04-15,SKU02573,1,,Missing product or sale price,sales_transactions.csv
2024-04-15,SKU04614,1,,Missing product or sale price,sales_transactions.csv
2024-04-15,SKU03205,1,,Missing product or sale price,sales_transactions.csv
2024-04-16,SKU04903,1,,Missing product or sale price,sales_transactions.csv
2024-04-16,SKU02311,1,,Missing product or sale price,sales_transactions.csv
2024-04-16,SKU04481,3,,Missing product or sale price,sales_transactions.csv
2024-04-16,SKU01033,1,,Missing product or sale price,sales_transactions.csv
2024-04-16,SKU03147,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU01806,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU01720,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU02724,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU04230,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU04085,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU01095,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU02174,1,,Missing product or sale price,sales_transactions.csv
2024-04-17,SKU02749,1,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU03542,1,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU03708,2,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU04550,2,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU02258,1,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU00090,1,,Missing product or sale price,sales_transactions.csv
2024-04-18,SKU00926,1,,Missing product or sale price,sales_transactions.csv
2024-04-19,SKU04890,1,,Missing product or sale price,sales_transactions.csv
2024-04-19,SKU01666,1,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU00386,2,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU03867,2,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU02566,3,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU02989,1,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU00148,1,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU03619,1,,Missing product or sale price,sales_transactions.csv
2024-04-20,SKU02434,1,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU02828,3,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU02924,2,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU00053,1,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU02235,1,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU02598,1,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU01863,2,,Missing product or sale price,sales_transactions.csv
2024-04-21,SKU03056,1,,Missing product or sale price,sales_transactions.csv
2024-04-22,SKU04157,1,,Missing product or sale price,sales_transactions.csv
2024-04-22,SKU03298,1,,Missing product or sale price,sales_transactions.csv
2024-04-22,SKU02670,1,,Missing product or sale price,sales_transactions.csv
2024-04-22,SKU04560,1,,Missing product or sale price,sales_transactions.csv
2024-04-22,SKU03729,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU04535,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU02055,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU00599,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU03835,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU04244,1,,Missing product or sale price,sales_transactions.csv
2024-04-23,SKU02365,2,,Missing product or sale price,sales_transactions.csv
2024-04-24,SKU03080,1,,Missing product or sale price,sales_transactions.csv
2024-04-24,SKU05000,1,,Missing product or sale price,sales_transactions.csv
2024-04-25,SKU01305,1,,Missing product or sale price,sales_transactions.csv
2024-04-25,SKU03541,1,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU03551,2,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU02439,1,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU03754,1,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU01881,1,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU01402,1,,Missing product or sale price,sales_transactions.csv
2024-04-26,SKU01573,1,,Missing product or sale price,sales_transactions.csv
2024-04-27,SKU02856,1,,Missing product or sale price,sales_transactions.csv
2024-04-27,SKU01334,1,,Missing product or sale price,sales_transactions.csv
2024-04-27,SKU00552,2,,Missing product or sale price,sales_transactions.csv
2024-04-27,SKU00953,1,,Missing product or sale price,sales_transactions.csv
2024-04-27,SKU03731,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU01979,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU02821,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU00018,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU04124,2,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU02565,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU04435,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU04665,1,,Missing product or sale price,sales_transactions.csv
2024-04-28,SKU03359,1,,Missing product or sale price,sales_transactions.csv
2024-04-29,SKU01775,1,,Missing product or sale price,sales_transactions.csv
2024-04-29,SKU02496,1,,Missing product or sale price,sales_transactions.csv
2024-04-29,SKU02489,1,,Missing product or sale price,sales_transactions.csv
2024-04-29,SKU02370,1,,Missing product or sale price,sales_transactions.csv
2024-04-30,SKU00952,1,,Missing product or sale price,sales_transactions.csv
2024-04-30,SKU04605,3,,Missing product or sale price,sales_transactions.csv
2024-04-30,SKU04281,1,,Missing product or sale price,sales_transactions.csv
2024-05-01,SKU03566,2,,Missing product or sale price,sales_transactions.csv
2024-05-01,SKU01630,3,,Missing product or sale price,sales_transactions.csv
2024-05-02,SKU00001,1,,Missing product or sale price,sales_transactions.csv
2024-05-02,SKU01494,1,,Missing product or sale price,sales_transactions.csv
2024-05-03,SKU03555,1,,Missing product or sale price,sales_transactions.csv
2024-05-03,SKU01731,1,,Missing product or sale price,sales_transactions.csv
2024-05-03,SKU02923,1,,Missing product or sale price,sales_transactions.csv
2024-05-03,SKU00235,1,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU03646,1,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU04484,1,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU03744,2,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU04710,1,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU02593,1,,Missing product or sale price,sales_transactions.csv
2024-05-04,SKU03247,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU00668,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU00106,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU01062,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU02675,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU00127,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU00673,1,,Missing product or sale price,sales_transactions.csv
2024-05-05,SKU00064,1,,Missing product or sale price,sales_transactions.csv
2024-05-06,SKU03220,3,,Missing product or sale price,sales_transactions.csv
2024-05-06,SKU04312,1,,Missing product or sale price,sales_transactions.csv
2024-05-07,SKU01554,1,,Missing product or sale price,sales_transactions.csv
2024-05-07,SKU02294,1,,Missing product or sale price,sales_transactions.csv
2024-05-07,SKU00995,1,,Missing product or sale price,sales_transactions.csv
2024-05-07,SKU01502,1,,Missing product or sale price,sales_transactions.csv
2024-05-08,SKU03938,1,,Missing product or sale price,sales_transactions.csv
2024-05-08,SKU01509,1,,Missing product or sale price,sales_transactions.csv
2024-05-09,SKU02696,1,,Missing product or sale price,sales_transactions.csv
2024-05-09,SKU01367,1,,Missing product or sale price,sales_transactions.csv
2024-05-09,SKU03787,1,,Missing product or sale price,sales_transactions.csv
2024-05-10,SKU02197,1,,Missing product or sale price,sales_transactions.csv
2024-05-10,SKU01383,1,,Missing product or sale price,sales_transactions.csv
2024-05-10,SKU04929,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU03254,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU02088,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU03256,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU02230,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU04472,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU01658,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU00292,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU01503,1,,Missing product or sale price,sales_transactions.csv
2024-05-11,SKU04112,1,,Missing product or sale price,sales_transactions.csv
2024-05-12,SKU03202,1,,Missing product or sale price,sales_transactions.csv
2024-05-12,SKU00103,2,,Missing product or sale price,sales_transactions.csv
2024-05-12,SKU00280,1,,Missing product or sale price,sales_transactions.csv
2024-05-12,SKU02062,1,,Missing product or sale price,sales_transactions.csv
2024-05-13,SKU00801,2,,Missing product or sale price,sales_transactions.csv
2024-05-13,SKU01480,1,,Missing product or sale price,sales_transactions.csv
2024-05-13,SKU03420,1,,Missing product or sale price,sales_transactions.csv
2024-05-13,SKU03128,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU04542,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU04151,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU03636,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU00811,3,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU01279,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU04643,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU03644,1,,Missing product or sale price,sales_transactions.csv
2024-05-14,SKU00400,1,,Missing product or sale price,sales_transactions.csv
2024-05-15,SKU04529,1,,Missing product or sale price,sales_transactions.csv
2024-05-15,SKU03888,1,,Missing product or sale price,sales_transactions.csv
2024-05-15,SKU03874,1,,Missing product or sale price,sales_transactions.csv
2024-05-15,SKU04784,1,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU00511,2,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU02276,1,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU02505,1,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU02060,3,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU04022,1,,Missing product or sale price,sales_transactions.csv
2024-05-16,SKU00077,1,,Missing product or sale price,sales_transactions.csv
2024-05-17,SKU04725,1,,Missing product or sale price,sales_transactions.csv
2024-05-17,SKU02110,1,,Missing product or sale price,sales_transactions.csv
2024-05-17,SKU04650,1,,Missing product or sale price,sales_transactions.csv
2024-05-18,SKU02675,1,,Missing product or sale price,sales_transactions.csv
2024-05-18,SKU01348,1,,Missing product or sale price,sales_transactions.csv
2024-05-18,SKU02493,2,,Missing product or sale price,sales_transactions.csv
2024-05-18,SKU02075,1,,Missing product or sale price,sales_transactions.csv
2024-05-19,SKU03134,1,,Missing product or sale price,sales_transactions.csv
2024-05-19,SKU04962,2,,Missing product or sale price,sales_transactions.csv
2024-05-19,SKU02540,2,,Missing product or sale price,sales_transactions.csv
2024-05-19,SKU04492,1,,Missing product or sale price,sales_transactions.csv
2024-05-20,SKU01181,1,,Missing product or sale price,sales_transactions.csv
2024-05-20,SKU04226,1,,Missing product or sale price,sales_transactions.csv
2024-05-20,SKU02904,2,,Missing product or sale price,sales_transactions.csv
2024-05-21,SKU02947,1,,Missing product or sale price,sales_transactions.csv
2024-05-21,SKU03447,1,,Missing product or sale price,sales_transactions.csv
2024-05-21,SKU00422,1,,Missing product or sale price,sales_transactions.csv
2024-05-22,SKU00808,1,,Missing product or sale price,sales_transactions.csv
2024-05-23,SKU01475,2,,Missing product or sale price,sales_transactions.csv
2024-05-23,SKU01684,1,,Missing product or sale price,sales_transactions.csv
2024-05-23,SKU04900,1,,Missing product or sale price,sales_transactions.csv
2024-05-24,SKU04501,1,,Missing product or sale price,sales_transactions.csv
2024-05-24,SKU02735,2,,Missing product or sale price,sales_transactions.csv
2024-05-24,SKU04223,2,,Missing product or sale price,sales_transactions.csv
2024-05-25,SKU00171,1,,Missing product or sale price,sales_transactions.csv
2024-05-25,SKU04835,1,,Missing product or sale price,sales_transactions.csv
2024-05-25,SKU03206,1,,Missing product or sale price,sales_transactions.csv
2024-05-25,SKU01098,1,,Missing product or sale price,sales_transactions.csv
2024-05-26,SKU02261,1,,Missing product or sale price,sales_transactions.csv
2024-05-26,SKU00435,1,,Missing product or sale price,sales_transactions.csv
2024-05-26,SKU03912,1,,Missing product or sale price,sales_transactions.csv
2024-05-26,SKU02233,1,,Missing product or sale price,sales_transactions.csv
2024-05-26,SKU00660,1,,Missing product or sale price,sales_transactions.csv
2024-05-27,SKU02200,1,,Missing product or sale price,sales_transactions.csv
2024-05-27,SKU01911,1,,Missing product or sale price,sales_transactions.csv
2024-05-27,SKU01761,1,,Missing product or sale price,sales_transactions.csv
2024-05-27,SKU01213,2,,Missing product or sale price,sales_transactions.csv
2024-05-28,SKU01457,2,,Missing product or sale price,sales_transactions.csv
2024-05-28,SKU03537,1,,Missing product or sale price,sales_transactions.csv
2024-05-28,SKU00702,2,,Missing product or sale price,sales_transactions.csv
2024-05-28,SKU01219,1,,Missing product or sale price,sales_transactions.csv
2024-05-29,SKU00538,1,,Missing product or sale price,sales_transactions.csv
2024-05-29,SKU02859,1,,Missing product or sale price,sales_transactions.csv
2024-05-29,SKU03063,2,,Missing product or sale price,sales_transactions.csv
2024-05-29,SKU02022,1,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU02041,1,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU01724,2,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU03100,1,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU04978,2,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU01954,2,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU02582,2,,Missing product or sale price,sales_transactions.csv
2024-05-30,SKU01628,1,,Missing product or sale price,sales_transactions.csv
2024-05-31,SKU03374,2,,Missing product or sale price,sales_transactions.csv
2024-05-31,SKU02286,1,,Missing product or sale price,sales_transactions.csv
2024-06-01,SKU04433,2,,Missing product or sale price,sales_transactions.csv
2024-06-01,SKU02029,1,,Missing product or sale price,sales_transactions.csv
2024-06-01,SKU02621,1,,Missing product or sale price,sales_transactions.csv
2024-06-02,SKU02070,1,,Missing product or sale price,sales_transactions.csv
2024-06-02,SKU02737,1,,Missing product or sale price,sales_transactions.csv
2024-06-02,SKU01301,2,,Missing product or sale price,sales_transactions.csv
2024-06-03,SKU04371,1,,Missing product or sale price,sales_transactions.csv
2024-06-03,SKU04112,3,,Missing product or sale price,sales_transactions.csv
2024-06-03,SKU03916,1,,Missing product or sale price,sales_transactions.csv
2024-06-04,SKU01976,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU00350,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU02608,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU02767,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU01784,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU04845,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU01324,1,,Missing product or sale price,sales_transactions.csv
2024-06-05,SKU04469,1,,Missing product or sale price,sales_transactions.csv
2024-06-07,SKU04172,1,,Missing product or sale price,sales_transactions.csv
2024-06-07,SKU04124,1,,Missing product or sale price,sales_transactions.csv
2024-06-07,SKU00352,1,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU03762,1,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU00708,2,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU04685,1,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU03977,1,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU02632,1,,Missing product or sale price,sales_transactions.csv
2024-06-08,SKU03825,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU01008,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU01475,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU01690,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU00760,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU04673,1,,Missing product or sale price,sales_transactions.csv
2024-06-09,SKU04403,1,,Missing product or sale price,sales_transactions.csv
2024-06-10,SKU02233,1,,Missing product or sale price,sales_transactions.csv
2024-06-10,SKU02162,2,,Missing product or sale price,sales_transactions.csv
2024-06-11,SKU01750,2,,Missing product or sale price,sales_transactions.csv
2024-06-11,SKU01741,1,,Missing product or sale price,sales_transactions.csv
2024-06-11,SKU01235,1,,Missing product or sale price,sales_transactions.csv
2024-06-12,SKU02699,1,,Missing product or sale price,sales_transactions.csv
2024-06-12,SKU01321,2,,Missing product or sale price,sales_transactions.csv
2024-06-12,SKU01775,1,,Missing product or sale price,sales_transactions.csv
2024-06-12,SKU02730,1,,Missing product or sale price,sales_transactions.csv
2024-06-14,SKU02578,1,,Missing product or sale price,sales_transactions.csv
2024-06-14,SKU04497,1,,Missing product or sale price,sales_transactions.csv
2024-06-15,SKU00750,1,,Missing product or sale price,sales_transactions.csv
2024-06-15,SKU01068,1,,Missing product or sale price,sales_transactions.csv
2024-06-15,SKU04324,1,,Missing product or sale price,sales_transactions.csv
2024-06-15,SKU00520,1,,Missing product or sale price,sales_transactions.csv
2024-06-15,SKU02923,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU00190,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU00800,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU00512,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU00355,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU04704,1,,Missing product or sale price,sales_transactions.csv
2024-06-16,SKU01183,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU00791,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU02538,2,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU01211,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU01640,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU03791,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU00986,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU01058,1,,Missing product or sale price,sales_transactions.csv
2024-06-17,SKU01792,1,,Missing product or sale price,sales_transactions.csv
2024-06-18,SKU00314,2,,Missing product or sale price,sales_transactions.csv
2024-06-18,SKU01930,2,,Missing product or sale price,sales_transactions.csv
2024-06-18,SKU01801,1,,Missing product or sale price,sales_transactions.csv
2024-06-18,SKU00757,3,,Missing product or sale price,sales_transactions.csv
2024-06-19,SKU04144,1,,Missing product or sale price,sales_transactions.csv
2024-06-19,SKU01687,1,,Missing product or sale price,sales_transactions.csv
2024-06-20,SKU02644,1,,Missing product or sale price,sales_transactions.csv
2024-06-20,SKU00836,1,,Missing product or sale price,sales_transactions.csv
2024-06-20,SKU04524,1,,Missing product or sale price,sales_transactions.csv
2024-06-20,SKU02718,1,,Missing product or sale price,sales_transactions.csv
2024-06-20,SKU01425,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU02667,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU04351,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU04299,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU02321,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU03494,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU00443,1,,Missing product or sale price,sales_transactions.csv
2024-06-21,SKU04916,1,,Missing product or sale price,sales_transactions.csv
2024-06-22,SKU00404,1,,Missing product or sale price,sales_transactions.csv
2024-06-22,SKU02551,1,,Missing product or sale price,sales_transactions.csv
2024-06-22,SKU00600,1,,Missing product or sale price,sales_transactions.csv
2024-06-23,SKU04940,1,,Missing product or sale price,sales_transactions.csv
2024-06-23,SKU03385,1,,Missing product or sale price,sales_transactions.csv
2024-06-23,SKU02076,1,,Missing product or sale price,sales_transactions.csv
2024-06-23,SKU04298,2,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU01989,2,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU04717,1,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU03306,1,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU03431,1,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU01790,1,,Missing product or sale price,sales_transactions.csv
2024-06-24,SKU01830,1,,Missing product or sale price,sales_transactions.csv
2024-06-25,SKU02902,1,,Missing product or sale price,sales_transactions.csv
2024-06-25,SKU02962,1,,Missing product or sale price,sales_transactions.csv
2024-06-25,SKU02289,1,,Missing product or sale price,sales_transactions.csv
2024-06-25,SKU02112,1,,Missing product or sale price,sales_transactions.csv
2024-06-26,SKU01935,1,,Missing product or sale price,sales_transactions.csv
2024-06-26,SKU00665,0,,Missing product or sale price,sales_transactions.csv
2024-06-26,SKU03776,2,,Missing product or sale price,sales_transactions.csv
